ID Code,Supplier,Fragrance Name,Base,Signal Word,CLP Data,Contains,Warning,Pictogram
4C10122,4 Candles,Fresh Tuberose & Peony Style Range,10% NH,Warning,"H412, P102, P501","linalyl acetate, 3,7-Dimethyl-1,6-nonadien-3-ol, Iso E-Super, alpha-iso-methyl ionone, Hydroxy citronellal, d-Limonene, Linalool, Citronellol",Harmful to aquatic life with long lasting effects.,
4C10123,4 Candles,Fruit Festival Style Range,10% NH,,"H411, P102, P273, P501","Linalool, Benzyl benzoate",Toxic to aquatic life with long lasting effects.,GHS09
4C10124,4 Candles,Fruit Slices Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501",Ethyl methylphenylglycidate),May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10125,4 Candles,Gardenia,10% NH,,,,,
4C10126,4 Candles,Geranium,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Citronellyl formate, Geraniol, Benzyl salicylate, Linalool, d,l-Isomenthone, Geranyl formate)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10127,4 Candles,Geranium & Eucalyptus Style Range,10% NH,Warning,"H317, P102, P302+P352, P333+P313, P501","Nerol, Eucalyptol, Geranyl Acetate, Citral, Linalool, d-Limonene, Geraniol)",May cause an allergic skin reaction.,GHS07
4C10128,4 Candles,Gin & Tonic Style Range,10% NH,,,,,
4C10129,4 Candles,Ginger Beer Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","ethyl linalol, linalyl acetate, Citral, d-Limonene, Eugenol, Linalool, Benzyl benzoate)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10130,4 Candles,Gingerbread Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Benzyl alcohol, Amyl cinnamal, Coumarin, Eugenol, Benzyl benzoate)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10131,4 Candles,Ginseng,10% NH,,,,,
4C10132,4 Candles,Good Girl,10% NH,,,,,
4C10133,4 Candles,Grapefruit,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Citral, Linalool)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10134,4 Candles,Grapefruit & Mangosteen Style Range,10% NH,,"H411, P102, P273, P501","linalyl acetate, Allyl cyclohexanepropionate, Citral, d-Limonene, Citronellol, alpha-Hexylcinnamaldehyde, Linalool, Benzyl benzoate",Toxic to aquatic life with long lasting effects.,GHS09
4C10135,4 Candles,Green Tea,10% NH,Warning,"H412, P102, P501","Linalyl acetate, Benzyl benzoate, Coumarin, Benzyl Salicylate, d-Limonene, Linalool, alphaHexylcinnamaldehyde",Harmful to aquatic life with long lasting effects.,
4C10136,4 Candles,Green Tea & Lemongrass Style Range,10% NH,,,,,
4C10137,4 Candles,Green Tea Lemongrass Msds,10% NH,Warning,"H226, H302, H304, H315, H317, H319, H361, H400, H410, H411, H412, P102, P273, P333+P313, P501",,Flammable liquid and vapour. Harmful if swallowed. May be fatal if swallowed and enters airways. Causes skin irritation. May cause an allergic skin reaction. Causes serious eye irritation. Suspected of damaging fertility or the unborn child. Very toxic to aquatic life. Very toxic to aquatic life with long lasting effects. Toxic to aquatic life with long lasting effects. Harmful to aquatic life with long lasting effects.,"GHS02, GHS08, GHS07, GHS09"
4C10138,4 Candles,Ground Pepper,10% NH,,,,,
4C10139,4 Candles,Hammam SPA,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Eucalyptol, para-Menth-1-en-8-yl acetate, Linalool, Hexyl cinnamaldehyde, d-Limonene, Citronellol, Terpinolene; ParaMenth-1-en-8-yl acetate, Linalool, Hexyl cinnamaldehyde, 3,7-Dimethyloctan-1-ol, Isocyclocitral, d-Limonene, Hivertal, Floralozone, alpha-Pinene, Undecavertol, Pinene, Citronellol, Terpinolene) Under CLP legislation, other elements must also be included on your label including your contact and address details. For information on other elements of CLP , please contact your local trading standards team",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10140,4 Candles,Her5,10% NH,,,,,
4C10141,4 Candles,Hidden Cherry Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Iso-ESuper, beta-ionone, Givaudan, Firmenich, Piperonal, (R)-p-mentha-1,8-diene, diphenyl ether, Liffarom, Vertofix, guaiac wood oil, Bulnesia sarmienti, deltadamascone, Nerol, Hivertal, Ambermax, d-Limonene, Linalool, dl-Citronellol, Geraniol, Eugenol, isoeugenol)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10142,4 Candles,Highland Heather,10% NH,Warning,"H412, P102, P501","betaCaryophyllene, Texas cedarwood oil, Acetyl cedrene, 4-tert-Butylcyclohexyl acetate, Isoamyl salicylate, Linalyl acetate, Eugenol, Coumarin, dLimonene, Linalool",Harmful to aquatic life with long lasting effects.,
4C10143,4 Candles,Himalayan Bamboo Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501",Linalool),May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10144,4 Candles,Hinoki Cypress,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Nerol, linalyl acetate, Cinnamyl alcohol, Geraniol, Benzyl benzoate, Citronellol, dLimonene, Benzyl alcohol)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10145,4 Candles,Hollyberry Style Range,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","boisambrene forte, Cinnamyl nitrile, Vertofix, Cedrol methyl ether, Coumarin, Cinnamyl alcohol, d-Limonene, Benzyl benzoate, Eugenol, Cinnamaldehyde)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10146,4 Candles,Honey,10% NH,,,,,
4C10147,4 Candles,Honey Meadow,10% NH,,,,,
4C10148,4 Candles,Honey Tobacco,10% NH,,"H412, P102, P501","4-tert-butylcyclohexyl acetate, Linalool, Vertofix, Cedryl acetate, Methyl ionone, Coumarin, Eugenol; 4-tertbutylcyclohexyl acetate, Linalool, Vertofix, Cedryl acetate, Methyl ionone, Coumarin, Eugenol",Harmful to aquatic life with long lasting effects.,
4C10149,4 Candles,Honeydew Melon Style Range,10% NH,,"H411, P102, P273, P501","Melonal, Ethyl methylphenylglycidate, Cyclamen aldehyde, Citral, Linalool, Benzyl benoate",Toxic to aquatic life with long lasting effects.,GHS09
4C10150,4 Candles,Honeysuckle,10% NH,,,,,
4C10151,4 Candles,Honeysuckle Jasmine Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Hydroxycitronellal-methyl anthranilate (Schiff base), linalyl acetate, tetrahydrolinalool, Benzyl benzoate, Benzyl alchohol, Cinnamaldehyde, Eugenol, Hydroxy citronellal, Benzyl salicylate, alpha-Hexylcinnamaldehyde)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10152,4 Candles,Hot Fudge,10% NH,Warning,,,,
4C10153,4 Candles,Invictus,10% NH,,,,,
4C10154,4 Candles,Irish Cream Style Range,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501",Benzyl benzoate),May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10155,4 Candles,Island Dream Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","piperonal, linalyl acetate, Linalool)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10156,4 Candles,It'S Karma Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","alpha-Pinene, Piconia, Gurjun oil, dodecanal, linalyl acetate, Cinnamaldehyde, Citronellol, Geraniol, Hydroxy citronellol, Citral, Linalool",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10157,4 Candles,Jammy Time (Pf,10% NH,,,,,
4C10158,4 Candles,Jasmine,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","4-tert-butylcyclohexyl acetate, Amyl cinnamal, Benzyl benzoate)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10159,4 Candles,Jelly Bean Style Range,10% NH,,"H411, P102, P273, P501","Benzyl alcohol, Benzyl benzoate)",Toxic to aquatic life with long lasting effects.,GHS09
4C10160,4 Candles,Jing Peace,10% NH,Warning,"H317, H411, H412, P102, P273, P302+P352, P333+P313, P501","4-tertButylcyclohexyl acetate, Benzyl benzoate, Linalool, Menthanyl acetate, Piperonal, Coumarin, Hexyl cinnamaldehyde, alpha-iso-methyl ionone, Eugenol, Cinnamaldehyde, Isoeugenol; Menthanyl acetate, Piperonal, Coumarin, Cyclamen aldehyde, Mayol, Beta-Ionone, Hexyl cinnamaldehyde, Iso-E Super, alpha-iso-methyl ionone, Verdyl propionate, B-methyl-3-(1-methylethyl)-benzenepropanal, Hexyl salicylate, Eugenol, Cinnamaldehyde, Isoeugenol) Under CLP legislation, other elements must also be included on your label including your contact and address details. For information on other elements of CLP , please contact your local trading standards team",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects. Harmful to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10161,4 Candles,Joo,10% NH,,,,,
4C10162,4 Candles,Jpg,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Linalyl acetate, alpha-iso-mthyl ionone, Linalool, Coumarin)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10163,4 Candles,Juniper Breeze Style Range,10% NH,Warning,"H412, P102, P501","2Methyl-3-(p-isopropylphenyl)propionaldehyde, Neryl acetate, 4-tert-butylcyclohexyl acetate, 3,7Dimethyl-1,6-nonadien-3-ol, Nopyl acetate, alpha-Hexylcinnamaldehyde, Eugenol, Amyl cinnamal, alpha-iso-methyl ionone, Benzyl salicylate, Geraniol, Citronellol, d-Limonene",Harmful to aquatic life with long lasting effects.,
4C10164,4 Candles,Just Lust Style Range,10% NH,,,,,
4C10165,4 Candles,Just Peachy Style Range,10% NH,,,,,
4C10166,4 Candles,Karma Kindness,10% NH,Warning,"H411, H412, P102, P273, P501","Benzyl benzoate, Piperonal, d-Limonene, Linalool, Menthanyl acetate, Cyclamen aldehyde, Linalyl acetate, Amyl cinnamal, Citronellol, Citral, Coumarin, Neta-Ionone, Verdyl Propionate, alpha-iso-methyl ionone, trans-Anethole natural, I-Carvone, alphaPinene, Geranyl acetate, Damascenone, Cinnamaldehyde, Terpinolene; Benzyl benzoate, Piperonal, dLimonene, Linalool, Menthanyl acetate, Cyclamen aldehyde, Linalyl acetate, Amyl cinnamal, Citronellol, Citral, Coumarin, Neta-Ionone, Verdyl Propionate, alpha-iso-methyl ionone, trans-Anethole natural, ICarvone, alpha-Pinene, Geranyl acetate, D amascenone, Cinnamaldehyde, Terpinolene",Toxic to aquatic life with long lasting effects. Harmful to aquatic life with long lasting effects.,GHS09
4C10167,4 Candles,Kiwi,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Linalyl acetate, alpha-iso-methyl ionone, dLimonene, Linalool)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10168,4 Candles,Lavender (Pf,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","eucalyptol, Nerol, Pinene, Geranyl Acetate, Coumarin, Citronellol, Geraniol, Camphor, dLimonene, Benzyl salicylate)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10169,4 Candles,Lavish,10% NH,,"H411, P102, P273, P501","piperonal, Ethyl methylphenylglycidate, Vertofix, hexyl salicylate, 4-tert-butylcyclohexyl acetate, linalyl acetate, Iso-E Super, Geraniol, dLimonene, Citronellol, alpha-iso-methyl ionone, Coumarin, alphaHexylcinnamaldehyde, Linalool",Toxic to aquatic life with long lasting effects.,GHS09
4C10170,4 Candles,Leather,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","timberol, ethyl linalol, Gurjun oil, Cadrol methyl ether, Linalool, d-Limonene, alpha-iso-methyl ionone, Coumarin)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10171,4 Candles,Lemon,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Geranyl Acetate, Citronellol, Geraniol, BetaCaryophyllene, Alpha-Terpinene, Linalool, Pinene, Hexyl cinnamal ,Terpinolene, Terpineol)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10172,4 Candles,Lemon Chiffon Style Range,10% NH,,,,,
4C10173,4 Candles,Lemon Lavender Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","lilalyl acetate, Citral, Linalool)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10174,4 Candles,Lemon Thyme & Lettuce Style Range,10% NH,,,,,
4C10175,4 Candles,Lemongrass & Coconut Style Range,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Citronellol, Geraniol, Coumarin, Linalool)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10176,4 Candles,Lemongrass & Coriander Style Range,10% NH,,,,,
4C10177,4 Candles,Lemongrass & Crushed Ginger Style Range,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Litsea cubeba oil, Linalool, d-Limonene, Lemonile)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10178,4 Candles,Lilac,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Benzyl salicylate; alpha-Hexyl cinnamaldehyde, Piperonal, Benzyl Acetate, Eugenol, beta-Caryophyllene, p-Anisyl acetate, Linalool, Citronellyl formate) Under CLP legislation, other elements must also be included on your label including your contact and address details. For information on other elements of CLP , please contact your local trading standards team",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10179,4 Candles,Lily Of The Valley Style Range,10% NH,,,,,
4C10180,4 Candles,Lime,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Resin G, beta-Pinene, benzyl salicylate, Coumarin, Geraniol, Citronellol, Citral, Linalool)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10181,4 Candles,Lime Basil Mandarin Style Range,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Iso E-Super, linalyl acetate, Eugenol, Benzyl salicylate, Citral, Benzyl benzoate, Linalool, alphaHexylcinnamaldehyde)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10182,4 Candles,Lime Cooler Style Range,10% NH,,,,,
4C10183,4 Candles,Liquorice Style Range,10% NH,,,,,
4C10184,4 Candles,Little Dove,10% NH,Warning,"H412, P102, P501","Dihydroterpinyl acetate, Iso-E super, 4-tert-butylcyclohexyl acetate, Geranyl Acetate, Cinnamal, Benzyl benzoate, Coumarin, Geraniol, Eugenol, Alpha-Isomethyl ionone, Tetramethyl acetyloctahydronaphthalenes, Benzyl salicylateLinalool, Hexyl cinnamal",Harmful to aquatic life with long lasting effects.,
4C10185,4 Candles,Love Spell Style Range,10% NH,,"H411, P102, P273, P501","Allyl alpha-ionone, Ethyl methylphenylglycidate, linalyl acetate, d-Limonene, Linalool",Toxic to aquatic life with long lasting effects.,GHS09
4C10186,4 Candles,Magnolia Cherry,10% NH,,,,,
4C10187,4 Candles,Mandarin,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","4-tert-butylcyclohexyl acetate, Nerol, Linalyl acetate, Alpha-iso-methyl ionone, citronellol, linalool, alphaHexylcinnamaldehyde, Citral)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10188,4 Candles,Mandarin & Monoi Style Range,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Canthoxal, 3,7dimethylnona-1,6-dien-3-ol, Coumarin, Citronellol, dLimonene)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10189,4 Candles,Mango,10% NH,,"H411, P102, P273, P501","melonal, Citral, Linalool, Benzyl alcohol, Benzyl benzoate",Toxic to aquatic life with long lasting effects.,GHS09
4C10190,4 Candles,Mango & Lychee Style Range,10% NH,,,,,
4C10191,4 Candles,Mango Papaya Style Range,10% NH,,"H411, P102, P273, P501","d-Limonene, Linalool, Geraniol, Benzyl benzoate",Toxic to aquatic life with long lasting effects.,GHS09
4C10192,4 Candles,Marshmallow Campfire,10% NH,,"H412, P102, P501","alpha-Hexyl cinnamaldehyde, Iso-E super, d-Limonene, Cedrol methyl ether, Linalool, Coumarin, Linalyl acetate, dl-Citronellol, transAnethole, Isoeugenol",Harmful to aquatic life with long lasting effects.,
4C10193,4 Candles,Mediterranean Fig Style Range,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Ethyl methylphenylglycidate, 4-tertbutylcyclohexyl acetate, alpha,alpha-Dimethyl-pethylphenylpropanal, alpha-iso-methyl ionone, coumarin, citronellol, linalool, alphaHexylcinnamaldehyde)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10194,4 Candles,Millions F,10% NH,Warning,"H317, H412, P102, P302+P352, P333+P313, P501","Cedrol methyl ether, hexyl salicylate, helional, boisambrene forte, Cashmeran, Citronellol, Coumarin, alpha-isomethyl ionone, Hydroxy citronellal, Benzyl salicylate, d-Limonene, Linalool)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
4C10195,4 Candles,Millions M,10% NH,,,,,
4C10196,4 Candles,Mimosa,10% NH,Warning,"H412, P102, P501","2,4Dimethyl-3-cyclohexen-1-carboxaldehyde, betaPinene, Citronellol",Harmful to aquatic life with long lasting effects.,
4C10197,4 Candles,Mimosa & Mandarin Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Citronellol, alphaHexylcinnamaldehyde, Linalool, Benzyl benzoate)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10198,4 Candles,Mistletoe Style Range,10% NH,,,,,
4C10199,4 Candles,Mojito,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","Lemon oil terpenes, Linalool, Linalyl acetate, Lime oil distilled, Citronellol, beta-Ionone)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10200,4 Candles,Mulberry Style Range,10% NH,Warning,"H317, H411, P102, P273, P302+P352, P333+P313, P501","p-Anisyl acetate, Allyl cyclohexanepropionate, Ethyl methylphenylglycidate, Linalool)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
4C10201,4 Candles,Mulled Wine,10% NH,,,,,
4C10202,4 Candles,Nag Champa Style Range,10% NH,,"H411, P273, P501","Coumarin, Musk, Citronellol, Benzyl benzoate)",Toxic to aquatic life with long lasting effects.,GHS09
4C10203,4 Candles,Navy,10% NH,Warning,"H317, H411, H412, P102, P273, P302+P352, P333+P313, P501","linalyl acetate, Cedrol methyl ether, Iso E-super, Citral, Coumarin, Citronellol, Linalool, dLimonene; Piper nigrum L, Helional, Acetyl cedrene, 3,7Dimethyl-1,6-nonadien-3-ol, linalyl acetate, Cedrol methyl ether, Citral, Coumarin, Citronellol, Linalool, d-Limonene) 4NAVY - PRIME RANGE Under CLP legislation, other elements must also be included on your label including your contact and address details. For information on other elements of CLP, please contact your local trading standards team",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects. Harmful to aquatic life with long lasting effects.,"GHS07, GHS09"
